Date,Open_DELL,High_DELL,Low_DELL,Close_DELL,Volume_DELL
2020-10-22,70.41999816894531,70.17500305175781,67.77500152587889,69.25,668685
2020-10-21,69.72000122070311,70.55999755859375,69.36000061035156,69.83000183105469,1909600
2020-10-20,70.12999725341797,70.38999938964844,69.37000274658203,69.41000366210939,747400
2020-10-19,70.4000015258789,70.91000366210938,69.23000335693361,69.5,1058100
2020-10-16,70.81999969482422,71.20999908447266,70.12000274658203,70.15000152587889,1516500
2020-10-15,69.52999877929689,70.4000015258789,68.84999847412111,70.04000091552734,1296600
2020-10-14,70.75,71.44999694824219,70.27999877929689,70.6500015258789,1052900
2020-10-13,70.0,71.04000091552734,69.55000305175781,70.51000213623047,1605400
2020-10-12,68.65000152587889,69.51000213623047,68.5,69.25,791800
2020-10-09,69.08999633789061,69.44000244140625,68.33999633789061,68.38999938964844,1164500
2020-10-08,67.5,69.22000122070311,67.44000244140625,68.66000366210939,2481000
2020-10-07,68.30999755859375,68.36000061035156,67.06999969482422,67.41000366210939,2138900
2020-10-06,68.08999633789061,68.87999725341797,67.19999694824219,67.48000335693361,1922300
2020-10-05,67.88999938964844,68.30999755859375,67.30000305175781,68.20999908447266,2524600
2020-10-02,65.88999938964844,67.62999725341797,65.72000122070311,67.16000366210939,1001300
2020-10-01,68.18000030517578,68.51000213623047,67.12000274658203,67.54000091552734,1106800
2020-09-30,68.38999938964844,68.87999725341797,67.16999816894531,67.69000244140625,1665600
2020-09-29,67.48999786376953,68.48999786376953,66.88999938964844,68.40000152587889,1375300
2020-09-28,66.80999755859375,67.63999938964844,66.47000122070311,67.30999755859375,1917700
2020-09-25,65.0,65.86000061035156,64.63999938964844,65.72000122070311,1223400
2020-09-24,65.12999725341797,65.97000122070311,64.34999847412111,65.37000274658203,1625100
2020-09-23,67.22000122070311,67.33999633789061,65.34999847412111,65.61000061035156,2125400
2020-09-22,66.12000274658203,66.33000183105469,64.97000122070311,66.30999755859375,1089100
2020-09-21,64.76999664306639,65.51999664306639,63.72000122070313,65.5,2166900
2020-09-18,66.62999725341797,67.16000366210939,65.81999969482422,66.37000274658203,11088800
2020-09-17,66.33000183105469,67.65000152587889,65.48999786376953,66.55999755859375,2266200
2020-09-16,67.66999816894531,68.55999755859375,67.33000183105469,67.37000274658203,2213600
2020-09-15,67.5,68.12999725341797,66.73000335693361,67.09999847412111,1457400
2020-09-14,67.0,67.77999877929689,66.48000335693361,66.84999847412111,2127600
2020-09-11,65.72000122070311,66.75,65.27999877929689,66.38999938964844,1716600
2020-09-10,67.08000183105469,67.31999969482422,65.04000091552734,65.44000244140625,2009000
2020-09-09,65.11000061035156,67.37999725341797,64.80000305175781,66.83999633789061,3257300
2020-09-08,63.04999923706055,65.58000183105469,62.709999084472656,64.15000152587889,2956000
2020-09-04,65.33999633789061,66.19999694824219,63.13000106811523,64.65000152587889,2314300
2020-09-03,67.12000274658203,67.66999816894531,64.40000152587889,65.54000091552734,2030100
2020-09-02,66.93000030517578,68.61000061035156,66.33999633789061,68.47000122070311,2320200
2020-09-01,66.41999816894531,66.83999633789061,65.70999908447266,66.37000274658203,2306000
2020-08-31,65.56999969482422,67.37000274658203,65.43000030517578,66.08000183105469,2999300
2020-08-28,65.52999877929689,67.62000274658203,64.80000305175781,66.20999908447266,9113100
2020-08-27,62.599998474121094,63.18000030517578,61.47000122070313,62.43000030517578,3742000
2020-08-26,61.81999969482422,62.27000045776367,60.84000015258789,62.13000106811523,2077800
2020-08-25,61.56000137329102,61.9000015258789,60.45000076293945,60.63999938964844,1358900
2020-08-24,61.9000015258789,62.20000076293945,61.15999984741211,61.56000137329102,1279000
2020-08-21,59.349998474121094,60.68000030517578,59.31000137329102,60.459999084472656,2215500
2020-08-20,59.7599983215332,59.959999084472656,59.31999969482422,59.65999984741211,966300
2020-08-19,60.31999969482422,60.68000030517578,59.72000122070313,59.849998474121094,1811000
2020-08-18,59.61999893188477,60.36000061035156,59.61999893188477,60.02000045776367,826800
2020-08-17,60.20000076293945,60.68999862670898,59.63999938964844,59.68999862670898,948600
2020-08-14,59.77999877929688,60.349998474121094,59.58000183105469,59.90999984741211,1084500
2020-08-13,61.209999084472656,61.61999893188477,59.5,59.56000137329102,2711800
2020-08-12,62.099998474121094,62.290000915527344,61.29999923706055,61.83000183105469,990900
2020-08-11,62.2400016784668,63.18999862670898,61.38000106811523,61.540000915527344,2081900
2020-08-10,61.16999816894531,62.06000137329102,60.959999084472656,61.83000183105469,1567200
2020-08-07,60.77000045776367,60.90999984741211,60.04999923706055,60.79999923706055,1050600
2020-08-06,60.2599983215332,61.2400016784668,59.90999984741211,60.95000076293945,1888600
2020-08-05,60.75,61.16999816894531,60.36999893188477,60.61000061035156,1153500
2020-08-04,60.45000076293945,60.65999984741211,59.81000137329102,60.31999969482422,1690400
2020-08-03,59.90999984741211,60.84000015258789,59.36999893188477,60.47999954223633,1686300
2020-07-31,59.63999938964844,59.91999816894531,58.5,59.83000183105469,1733900
2020-07-30,59.09000015258789,59.5,58.11000061035156,59.15999984741211,1860700
2020-07-29,59.43000030517578,60.209999084472656,59.18999862670898,59.68999862670898,1790400
2020-07-28,60.63999938964844,60.93000030517578,59.22999954223633,59.36999893188477,1663000
2020-07-27,60.849998474121094,61.34000015258789,60.45000076293945,60.959999084472656,1419000
2020-07-24,60.6500015258789,61.209999084472656,60.22999954223633,60.79999923706055,1286500
2020-07-23,61.7599983215332,62.88999938964844,60.91999816894531,61.52000045776367,2143200
2020-07-22,61.34000015258789,62.5099983215332,61.18999862670898,61.7599983215332,2886700
2020-07-21,61.70000076293945,62.5,61.04999923706055,61.06000137329102,2764900
2020-07-20,60.29999923706055,61.849998474121094,60.18000030517578,61.45000076293945,3104100
2020-07-17,58.7599983215332,60.63999938964844,57.93999862670898,60.36999893188477,5674100
2020-07-16,58.61999893188477,61.63000106811523,58.54999923706055,59.099998474121094,25350200
2020-07-15,52.68999862670898,53.38999938964844,52.15999984741211,52.68000030517578,1949400
2020-07-14,51.349998474121094,52.56000137329102,51.08000183105469,52.5,1333200
2020-07-13,53.5,53.68999862670898,51.75,51.77000045776367,2103400
2020-07-10,53.5,53.68999862670898,52.91999816894531,53.43000030517578,1158200
2020-07-09,54.4000015258789,54.4000015258789,53.0,53.68999862670898,1392300
2020-07-08,53.18999862670898,54.1500015258789,52.9000015258789,54.1500015258789,2070600
2020-07-07,53.61000061035156,53.95000076293945,52.88000106811523,52.95000076293945,1814500
2020-07-06,54.5,54.66999816894531,53.7599983215332,54.06000137329102,1707200
2020-07-02,55.15999984741211,55.7400016784668,53.72000122070313,53.75,1860900
2020-07-01,55.06000137329102,55.56999969482422,54.06999969482422,54.27999877929688,2786000
2020-06-30,53.81999969482422,55.22999954223633,53.41999816894531,54.93999862670898,3064000
2020-06-29,52.66999816894531,53.91999816894531,51.81999969482422,53.7599983215332,3944600
2020-06-26,51.209999084472656,52.91999816894531,50.79999923706055,52.25,5094100
2020-06-25,52.43000030517578,52.540000915527344,50.77999877929688,51.599998474121094,3751000
2020-06-24,54.849998474121094,54.9000015258789,51.709999084472656,53.099998474121094,15953600
2020-06-23,48.83000183105469,49.52000045776367,48.34000015258789,49.0099983215332,5178400
2020-06-22,48.61000061035156,49.2599983215332,47.84000015258789,48.290000915527344,1822100
2020-06-19,48.34000015258789,49.52000045776367,48.06000137329102,48.91999816894531,3071200
2020-06-18,47.2400016784668,47.540000915527344,46.72999954223633,47.41999816894531,2274400
2020-06-17,47.77000045776367,48.61999893188477,47.47000122070313,47.52000045776367,2080200
2020-06-16,48.52000045776367,48.70000076293945,47.13000106811523,47.68000030517578,1601600
2020-06-15,45.79999923706055,47.40999984741211,45.61999893188477,47.06000137329102,2197800
2020-06-12,48.36999893188477,48.68000030517578,46.09000015258789,46.9000015258789,1918400
2020-06-11,47.9900016784668,48.25,46.45000076293945,46.59000015258789,3114900
2020-06-10,50.06999969482422,50.22999954223633,48.959999084472656,49.38999938964844,1461500
2020-06-09,51.29999923706055,51.29999923706055,49.88999938964844,50.02999877929688,2397900
2020-06-08,51.0,52.040000915527344,50.79999923706055,51.65999984741211,3606500
2020-06-05,49.43999862670898,51.349998474121094,49.43999862670898,50.52000045776367,4157300
2020-06-04,48.43999862670898,49.2400016784668,48.1500015258789,49.20000076293945,2658800
2020-06-03,49.5,49.56000137329102,48.709999084472656,48.81000137329102,2634900
2020-06-02,49.4000015258789,49.63999938964844,48.61999893188477,49.1500015258789,2954100
2020-06-01,49.2400016784668,49.79999923706055,48.27999877929688,49.36999893188477,3815600
2020-05-29,49.0,50.0,48.0,49.63999938964844,11885200
2020-05-28,45.27000045776367,46.18999862670898,45.2400016784668,45.58000183105469,4329400
2020-05-27,45.0,45.56999969482422,43.68000030517578,45.56999969482422,2868600
2020-05-26,44.77999877929688,45.099998474121094,44.38999938964844,44.459999084472656,1942200
2020-05-22,43.400001525878906,43.79999923706055,41.88999938964844,43.06999969482422,2746300
2020-05-21,44.68999862670898,45.040000915527344,43.540000915527344,44.38999938964844,1762300
2020-05-20,44.41999816894531,44.959999084472656,43.7599983215332,44.65999984741211,2100600
2020-05-19,43.59000015258789,44.93999862670898,43.59000015258789,44.040000915527344,2155900
2020-05-18,42.86999893188477,44.38000106811523,42.54999923706055,43.77999877929688,1857800
2020-05-15,41.15999984741211,42.2599983215332,40.56999969482422,42.09000015258789,1555800
2020-05-14,40.15999984741211,41.900001525878906,39.29999923706055,41.86000061035156,1653700
2020-05-13,42.349998474121094,42.70000076293945,40.349998474121094,41.02999877929688,2175100
2020-05-12,43.540000915527344,43.790000915527344,42.25,42.25,2170200
2020-05-11,43.2599983215332,43.77000045776367,42.52999877929688,43.36999893188477,1592600
2020-05-08,42.400001525878906,43.79999923706055,42.2599983215332,43.650001525878906,2100200
2020-05-07,41.060001373291016,41.83000183105469,40.86000061035156,41.75,1119800
2020-05-06,40.599998474121094,41.13000106811523,40.209999084472656,40.4900016784668,1148100
2020-05-05,41.0,41.65999984741211,40.150001525878906,40.18999862670898,1089600
2020-05-04,39.66999816894531,40.56999969482422,38.790000915527344,40.54999923706055,1274500
2020-05-01,41.59000015258789,41.9900016784668,39.77999877929688,40.0,1876800
2020-04-30,43.0,43.43000030517578,42.34000015258789,42.68999862670898,1739600
2020-04-29,41.540000915527344,43.66999816894531,41.400001525878906,43.38999938964844,3334700
2020-04-28,40.9900016784668,41.36000061035156,40.20000076293945,40.84000015258789,2563100
2020-04-27,40.15999984741211,40.61000061035156,40.0099983215332,40.18999862670898,1527800
2020-04-24,39.33000183105469,39.97999954223633,38.5,39.68999862670898,1770800
2020-04-23,39.209999084472656,39.77999877929688,38.70000076293945,38.90999984741211,1442400
2020-04-22,38.29999923706055,39.20000076293945,37.88999938964844,38.75,3861100
2020-04-21,39.93000030517578,40.150001525878906,37.20000076293945,37.400001525878906,3554200
2020-04-20,40.34000015258789,41.7599983215332,40.150001525878906,40.959999084472656,2062600
2020-04-17,42.150001525878906,42.27000045776367,41.0,41.5099983215332,3242500
2020-04-16,40.7400016784668,41.18999862670898,39.86999893188477,41.099998474121094,1541900
2020-04-15,40.02999877929688,40.86000061035156,39.599998474121094,40.45000076293945,2087900
2020-04-14,41.18999862670898,42.349998474121094,40.79999923706055,41.34000015258789,2536300
2020-04-13,40.65999984741211,41.31999969482422,39.91999816894531,40.459999084472656,1740500
2020-04-09,41.66999816894531,42.75,41.13999938964844,41.560001373291016,4231200
2020-04-08,38.79999923706055,40.68999862670898,38.599998474121094,40.38000106811523,3406000
2020-04-07,39.91999816894531,40.77999877929688,38.150001525878906,38.36999893188477,3652000
2020-04-06,38.47000122070313,39.13999938964844,37.90999984741211,38.90999984741211,3273000
2020-04-03,36.97000122070313,37.68000030517578,35.529998779296875,36.43999862670898,2070400
2020-04-02,36.58000183105469,38.04999923706055,36.16999816894531,37.13999938964844,1973800
2020-04-01,37.75,38.86000061035156,36.5099983215332,36.900001525878906,2466400
2020-03-31,39.459999084472656,41.0,38.88999938964844,39.54999923706055,1771800
2020-03-30,39.709999084472656,41.16999816894531,38.77999877929688,39.79999923706055,3511900
2020-03-27,40.22999954223633,40.9900016784668,38.27000045776367,38.75,3198300
2020-03-26,39.93999862670898,42.900001525878906,39.5,42.540000915527344,3202200
2020-03-25,39.36999893188477,42.400001525878906,38.16999816894531,39.34000015258789,3745200
2020-03-24,36.459999084472656,38.86000061035156,34.529998779296875,38.849998474121094,3590600
2020-03-23,33.0,35.72999954223633,31.53000068664551,33.939998626708984,3720400
2020-03-20,32.84000015258789,36.88999938964844,32.02000045776367,32.490001678466804,6851900
2020-03-19,29.0,32.709999084472656,28.18000030517578,31.959999084472656,4255600
2020-03-18,29.0,30.149999618530273,25.51000022888184,28.8700008392334,4595900
2020-03-17,32.810001373291016,33.459999084472656,30.239999771118164,31.31999969482422,5056400
2020-03-16,29.18000030517578,34.310001373291016,29.18000030517578,32.209999084472656,5119300
2020-03-13,35.18000030517578,35.95000076293945,33.139999389648445,35.95000076293945,4887500
2020-03-12,33.97999954223633,34.919998168945305,32.310001373291016,32.740001678466804,6756000
2020-03-11,37.63999938964844,38.54999923706055,36.56999969482422,36.93999862670898,4757700
2020-03-10,37.70000076293945,39.38000106811523,35.5,39.13999938964844,5040000
2020-03-09,36.47999954223633,36.79999923706055,35.459999084472656,36.25,5555400
2020-03-06,39.0,40.88000106811523,38.61999893188477,39.61999893188477,4257900
2020-03-05,42.02999877929688,42.560001373291016,40.4900016784668,40.849998474121094,3618400
2020-03-04,42.4900016784668,43.38000106811523,41.18999862670898,43.38000106811523,3045300
2020-03-03,42.66999816894531,43.709999084472656,41.40999984741211,41.77999877929688,4671300
2020-03-02,40.72000122070313,42.4900016784668,39.400001525878906,42.38999938964844,4008500
2020-02-28,41.20000076293945,43.11000061035156,39.20000076293945,40.459999084472656,8619200
2020-02-27,44.52999877929688,45.540000915527344,42.900001525878906,43.560001373291016,5600600
2020-02-26,46.72000122070313,47.34000015258789,45.29999923706055,45.93000030517578,3472500
2020-02-25,49.04999923706055,49.20000076293945,46.16999816894531,46.22000122070313,3446300
2020-02-24,49.77000045776367,49.86999893188477,47.41999816894531,48.31000137329102,3682600
2020-02-21,52.70000076293945,52.81000137329102,51.209999084472656,51.72000122070313,2231700
2020-02-20,53.34000015258789,53.4000015258789,52.290000915527344,52.95000076293945,2691700
2020-02-19,52.9000015258789,53.59000015258789,52.75,53.34000015258789,2794100
2020-02-18,52.29999923706055,52.95000076293945,51.88000106811523,52.77000045776367,2605100
2020-02-14,52.95000076293945,53.54999923706055,52.63000106811523,52.88000106811523,2107600
2020-02-13,51.95000076293945,52.83000183105469,51.43000030517578,52.54999923706055,3426500
2020-02-12,52.72999954223633,53.52000045776367,52.58000183105469,53.29999923706055,3484100
2020-02-11,52.099998474121094,53.099998474121094,52.0,52.2599983215332,4402400
2020-02-10,51.0,52.16999816894531,50.56000137329102,52.11000061035156,2700000
2020-02-07,52.5,52.5,51.0,51.61999893188477,4722800
2020-02-06,51.15999984741211,52.93000030517578,51.06000137329102,52.849998474121094,3335800
2020-02-05,51.47999954223633,52.38999938964844,50.599998474121094,50.790000915527344,3719000
2020-02-04,50.0,51.47999954223633,49.43999862670898,51.02999877929688,2962800
2020-02-03,48.790000915527344,49.4000015258789,48.61000061035156,49.18000030517578,1654900
2020-01-31,49.13000106811523,49.25,48.1500015258789,48.77000045776367,2345600
2020-01-30,48.4000015258789,49.47000122070313,48.15999984741211,49.38000106811523,2403800
2020-01-29,48.95000076293945,49.20000076293945,48.540000915527344,48.95000076293945,1413500
2020-01-28,48.5099983215332,49.20000076293945,48.349998474121094,48.68000030517578,2141600
2020-01-27,48.65999984741211,48.88999938964844,47.97000122070313,48.1500015258789,3113600
2020-01-24,50.54999923706055,51.040000915527344,49.52999877929688,49.97999954223633,2001100
2020-01-23,50.02000045776367,50.47000122070313,49.36999893188477,50.36999893188477,1108900
2020-01-22,49.5,50.11999893188477,49.5,49.93999862670898,1371100
2020-01-21,50.1500015258789,50.16999816894531,48.9000015258789,49.290000915527344,2735500
2020-01-17,51.5,51.5,50.04999923706055,50.34000015258789,3295700
2020-01-16,51.0099983215332,51.72999954223633,50.68999862670898,51.34000015258789,2253400
2020-01-15,50.709999084472656,51.13999938964844,50.4000015258789,50.599998474121094,1979800
2020-01-14,49.83000183105469,51.52999877929688,49.81000137329102,50.86000061035156,3322600
2020-01-13,49.68999862670898,49.9900016784668,48.68000030517578,49.83000183105469,3414300
2020-01-10,49.61999893188477,49.93999862670898,49.40999984741211,49.5099983215332,2466100
2020-01-09,50.20000076293945,50.2599983215332,49.02000045776367,49.61999893188477,3628400
2020-01-08,49.5,50.040000915527344,49.1500015258789,50.0,3514600
2020-01-07,51.040000915527344,51.31000137329102,49.56999969482422,49.79999923706055,3109900
2020-01-06,50.09000015258789,51.290000915527344,50.09000015258789,51.08000183105469,2525800
2020-01-03,51.4000015258789,51.97999954223633,50.41999816894531,50.56999969482422,2254000
2020-01-02,52.06000137329102,52.61999893188477,51.54999923706055,52.290000915527344,2168400
2019-12-31,50.79999923706055,51.9000015258789,50.54999923706055,51.38999938964844,1653900
2019-12-30,50.88000106811523,51.56000137329102,50.5,50.90999984741211,1329200
2019-12-27,52.20000076293945,52.20000076293945,50.70000076293945,50.97999954223633,1575100
2019-12-26,51.2599983215332,52.27999877929688,51.11000061035156,52.0099983215332,1538000
2019-12-24,50.45000076293945,51.33000183105469,50.25,50.83000183105469,958900
2019-12-23,49.65999984741211,51.18000030517578,49.61999893188477,50.459999084472656,1628600
2019-12-20,50.29999923706055,50.54999923706055,49.5099983215332,49.61999893188477,2704500
2019-12-19,50.06000137329102,50.33000183105469,49.77999877929688,49.88999938964844,1518000
2019-12-18,50.0,50.59000015258789,49.61999893188477,50.0,2302800
2019-12-17,49.72000122070313,50.209999084472656,49.56000137329102,49.93000030517578,2366600
2019-12-16,49.9900016784668,50.1500015258789,49.27000045776367,49.4900016784668,3364800
2019-12-13,49.43000030517578,50.08000183105469,49.02999877929688,49.349998474121094,2642000
2019-12-12,47.31999969482422,49.65999984741211,47.08000183105469,49.5,2641600
2019-12-11,47.31999969482422,47.75,46.9000015258789,47.709999084472656,2216400
2019-12-10,47.40999984741211,47.97999954223633,47.13000106811523,47.36000061035156,3099600
2019-12-09,46.81999969482422,47.97000122070313,46.45000076293945,47.6500015258789,3776500
2019-12-06,47.5,48.70000076293945,47.02999877929688,47.11999893188477,3008500
2019-12-05,47.61000061035156,47.72999954223633,46.61999893188477,47.34000015258789,2064100
2019-12-04,47.9000015258789,48.099998474121094,47.540000915527344,47.68000030517578,2094700
2019-12-03,46.79999923706055,47.4900016784668,46.43000030517578,47.4000015258789,3914000
2019-12-02,48.349998474121094,48.66999816894531,47.33000183105469,47.72000122070313,3726300
2019-11-29,50.29999923706055,50.459999084472656,48.43999862670898,48.4900016784668,3235100
2019-11-27,51.04999923706055,52.15999984741211,49.75,50.31999969482422,13123600
2019-11-26,55.66999816894531,55.93999862670898,53.1500015258789,53.18999862670898,4422600
2019-11-25,54.0,55.61000061035156,54.0,55.06000137329102,1897900
2019-11-22,53.70000076293945,54.0,53.0,53.61000061035156,1444900
2019-11-21,55.2400016784668,55.599998474121094,53.68999862670898,53.709999084472656,1608400
2019-11-20,55.81999969482422,56.27999877929688,54.93999862670898,55.27000045776367,1435500
2019-11-19,55.65999984741211,56.68000030517578,55.27999877929688,56.209999084472656,1425000
2019-11-18,55.6500015258789,55.88999938964844,55.06999969482422,55.56999969482422,979100
2019-11-15,55.6500015258789,55.849998474121094,55.15999984741211,55.63999938964844,1418800
2019-11-14,54.4000015258789,56.18999862670898,54.16999816894531,55.04999923706055,1701500
2019-11-13,55.0,55.4000015258789,54.540000915527344,54.77999877929688,1100800
2019-11-12,54.790000915527344,55.77999877929688,54.6500015258789,55.43000030517578,2769100
2019-11-11,53.81999969482422,54.86999893188477,53.6500015258789,54.52000045776367,928000
2019-11-08,54.36000061035156,54.59000015258789,53.54999923706055,54.31000137329102,994600
2019-11-07,54.77000045776367,54.95000076293945,54.13000106811523,54.31000137329102,1474000
2019-11-06,55.0,55.0,53.70000076293945,54.33000183105469,1414600
2019-11-05,53.90999984741211,54.849998474121094,53.540000915527344,54.43000030517578,2067500
2019-11-04,53.849998474121094,54.13000106811523,53.47999954223633,53.84000015258789,1003500
2019-11-01,53.18000030517578,53.38999938964844,52.790000915527344,53.2400016784668,1215900
2019-10-31,53.6500015258789,53.79999923706055,52.11000061035156,52.88999938964844,1537100
2019-10-30,53.209999084472656,54.1500015258789,52.72999954223633,53.75,1627400
2019-10-29,51.6500015258789,53.27000045776367,51.56000137329102,53.25,2648800
2019-10-28,51.93000030517578,52.45000076293945,51.47000122070313,51.59000015258789,1579900
2019-10-25,51.11000061035156,52.31999969482422,50.95000076293945,51.68000030517578,1616800
2019-10-24,50.65999984741211,51.25,49.93000030517578,51.0099983215332,1529900
2019-10-23,49.88999938964844,50.40999984741211,49.2599983215332,50.29999923706055,1251500
2019-10-22,50.31000137329102,50.63000106811523,49.77999877929688,49.97999954223633,1038400
2019-10-21,49.9000015258789,50.5099983215332,49.59000015258789,49.9900016784668,1202100
2019-10-18,50.36000061035156,50.43999862670898,49.5,49.86999893188477,1728400
2019-10-17,50.84000015258789,51.25,50.31000137329102,50.36999893188477,1006500
2019-10-16,50.91999816894531,50.93000030517578,50.16999816894531,50.540000915527344,1003600
2019-10-15,50.5,51.7400016784668,50.349998474121094,51.13000106811523,1044700
2019-10-14,50.25,50.75,50.11000061035156,50.68000030517578,786200
2019-10-11,49.86999893188477,51.38000106811523,49.77000045776367,50.29999923706055,1528000
2019-10-10,49.40999984741211,49.59000015258789,48.88999938964844,49.0,2264400
2019-10-09,49.13999938964844,49.72999954223633,48.75,49.459999084472656,1320800
2019-10-08,50.18999862670898,50.36999893188477,48.790000915527344,48.81000137329102,1529200
2019-10-07,50.099998474121094,51.06999969482422,49.9900016784668,50.52000045776367,1588900
2019-10-04,51.22999954223633,51.5,50.20000076293945,50.27000045776367,1937600
2019-10-03,50.81000137329102,51.36999893188477,49.38999938964844,51.06000137329102,1348600
2019-10-02,51.5,51.5099983215332,50.15999984741211,50.77999877929688,1593300
2019-10-01,52.13000106811523,52.88999938964844,51.4000015258789,51.63999938964844,1935700
2019-09-30,50.95000076293945,52.02999877929688,50.86999893188477,51.86000061035156,1327700
